训练 8 篇 / 验证 2 篇

=== memoryless　参数 4.2K ===
  ep0 train loss 0.6811 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0015** | alpha 0.9990
  ep1 train loss 0.6798 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0038** | alpha 0.9990
  ep2 train loss 0.6806 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0017** | alpha 0.9990
  ep3 train loss 0.6804 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0021** | alpha 0.9990
  ep4 train loss 0.6798 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0035** | alpha 0.9990
  ep5 train loss 0.6799 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0035** | alpha 0.9990
  ep6 train loss 0.6800 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0039** | alpha 0.9990
  ep7 train loss 0.6791 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0042** | alpha 0.9990
  ep8 train loss 0.6777 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0042** | alpha 0.9990
  ep9 train loss 0.6790 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0039** | alpha 0.9990
  ep10 train loss 0.6796 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0043** | alpha 0.9990
  ep11 train loss 0.6787 acc -0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0032** | alpha 0.9990
  ep12 train loss 0.6808 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0012** | alpha 0.9990
  ep13 train loss 0.6795 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0009** | alpha 0.9990
  ep14 train loss 0.6807 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0015** | alpha 0.9990
  ep15 train loss 0.6801 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0019** | alpha 0.9990
  ep16 train loss 0.6801 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0012** | alpha 0.9990
  ep17 train loss 0.6809 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0012** | alpha 0.9990
  ep18 train loss 0.6799 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc -0.0002** | alpha 0.9990
  ep19 train loss 0.6805 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0001** | alpha 0.9990
  ep20 train loss 0.6799 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0008** | alpha 0.9990
  ep21 train loss 0.6801 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0008** | alpha 0.9990
  ep22 train loss 0.6807 acc -0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0018** | alpha 0.9990
  ep23 train loss 0.6804 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0032** | alpha 0.9990
  ep24 train loss 0.6805 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0042** | alpha 0.9990
  ep25 train loss 0.6811 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0045** | alpha 0.9990
  ep26 train loss 0.6796 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0048** | alpha 0.9990
  ep27 train loss 0.6807 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0044** | alpha 0.9990
  ep28 train loss 0.6807 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0045** | alpha 0.9990
  ep29 train loss 0.6809 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0038** | alpha 0.9990
  ep30 train loss 0.6808 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0034** | alpha 0.9990
  ep31 train loss 0.6797 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0031** | alpha 0.9990
  ep32 train loss 0.6806 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0034** | alpha 0.9990
  ep33 train loss 0.6805 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0031** | alpha 0.9990
  ep34 train loss 0.6798 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0031** | alpha 0.9990
  ep35 train loss 0.6805 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0034** | alpha 0.9990
  ep36 train loss 0.6791 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0038** | alpha 0.9990
  ep37 train loss 0.6798 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0041** | alpha 0.9990
  ep38 train loss 0.6796 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0041** | alpha 0.9990
  ep39 train loss 0.6799 acc 0.0000 | val 头内Δacc +0.0000 **全局Δacc +0.0045** | alpha 0.9990

==============================================================================
验证集成对排序准确率（最后一个 epoch）—— **这是本实验的判据**
  memoryless  头内 +0.0000   全局 +0.0045
==============================================================================
